ID;Nivel;Comunidad Autonoma;Grupo;Familia;Taxon;Nombre publicado con errata;Otro nombre publicado;Nombre asignado según Anthos;Estado;Categoria;Boletin Oficial;Numero;Fecha;Páginas;Poblacion referida,
2863;Autonómico;Murcia, Región de;Liliopsida;Amaryllidaceae;Allium melananthum;;;Allium melananthum;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2864;Autonómico;Murcia, Región de;Magnoliopsida;Rosaceae;Amelanchier ovalis;;;Amelanchier ovalis;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2865;Autonómico;Murcia, Región de;Liliopsida;Poaceae;Ammochloa palaestina;;;Ammochloa palaestina;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2866;Autonómico;Murcia, Región de;Magnoliopsida;Amaranthaceae;Anabasis hispanica;;;Anabasis articulata;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2867;Autonómico;Murcia, Región de;Magnoliopsida;Primulaceae;Anagallis tenella;;;Anagallis tenella;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2868;Autonómico;Murcia, Región de;Magnoliopsida;Fabaceae;Anagyris foetida;;;Anagyris foetida;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2869;Autonómico;Murcia, Región de;Magnoliopsida;Asteraceae;Andryala agardhii;;;Andryala agardhii;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2870;Autonómico;Murcia, Región de;Magnoliopsida;Ranunculaceae;Anemone palmata;;;Anemone palmata;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2871;Autonómico;Murcia, Región de;Polypodiopsida;Pteridaceae;Anogramma leptophylla;;;Anogramma leptophylla;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2872;Autonómico;Murcia, Región de;Magnoliopsida;Asteraceae;Anthemis chrysantha;;;Anthemis chrysantha;Vigente;En peligro de extinción;BORM;131;10 de junio de 2003;11615-11624;
2873;Autonómico;Murcia, Región de;Magnoliopsida;Fabaceae;Anthyllis lagascana;;;Anthyllis lagascana;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2874;Autonómico;Murcia, Región de;Magnoliopsida;Plantaginaceae;Antirrhinum subbaeticum;;;Antirrhinum subbaeticum;Vigente;En peligro de extinción;BORM;131;10 de junio de 2003;11615-11624;
2875;Autonómico;Murcia, Región de;Magnoliopsida;Ranunculaceae;Aquilegia vulgaris vulgaris;;;Aquilegia vulgaris vulgaris;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2876;Autonómico;Murcia, Región de;Magnoliopsida;Brassicaceae;Arabis planisiliqua;;;Arabis planisiliqua;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2877;Autonómico;Murcia, Región de;Magnoliopsida;Ericaceae;Arbutus unedo;;;Arbutus unedo;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2878;Autonómico;Murcia, Región de;Magnoliopsida;Santalaceae;Arceuthobium oxycedri;;;Arceuthobium oxycedri;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2879;Autonómico;Murcia, Región de;Magnoliopsida;Ericaceae;Arctostaphylos uva-ursi crassifolia;;;Arctostaphylos uva-ursi;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2880;Autonómico;Murcia, Región de;Magnoliopsida;Fabaceae;Argyrolobium uniflorum;;;Argyrolobium uniflorum;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2881;Autonómico;Murcia, Región de;Magnoliopsida;Aristolochiaceae;Aristolochia baetica;;;Aristolochia baetica;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2882;Autonómico;Murcia, Región de;Magnoliopsida;Plumbaginaceae;Armeria villosa longiaristata;;;Armeria villosa longiaristata;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2883;Autonómico;Murcia, Región de;Magnoliopsida;Asteraceae;Artemisia gallica;;;Artemisia caerulescens gallica;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2884;Autonómico;Murcia, Región de;Liliopsida;Asparagaceae;Asparagus maritimus;;;Asparagus macrorrhizus;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2885;Autonómico;Murcia, Región de;Polypodiopsida;Aspleniaceae;Asplenium billotii;;;Asplenium billotii;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2886;Autonómico;Murcia, Región de;Polypodiopsida;Aspleniaceae;Asplenium celtibericum celtibericum;;;Asplenium seelosii glabrum;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2887;Autonómico;Murcia, Región de;Polypodiopsida;Aspleniaceae;Asplenium fontanum fontanum;;;Asplenium fontanum fontanum;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2888;Autonómico;Murcia, Región de;Magnoliopsida;Asteraceae;Aster linosyris;;;Aster linosyris;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2889;Autonómico;Murcia, Región de;Magnoliopsida;Fabaceae;Astragalus algerianus;;;Astragalus algerianus;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2890;Autonómico;Murcia, Región de;Magnoliopsida;Fabaceae;Astragalus alopecuroides grosii;Astragalus alopecuroides grossi;;Astragalus alopecuroides grosii;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2891;Autonómico;Murcia, Región de;Magnoliopsida;Fabaceae;Astragalus bourgaeanus;;;Astragalus bourgaeanus;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2892;Autonómico;Murcia, Región de;Magnoliopsida;Fabaceae;Astragalus cavanillesii;;;Astragalus cavanillesii;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2893;Autonómico;Murcia, Región de;Magnoliopsida;Fabaceae;Astragalus clusianus;;;Astragalus clusianus;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2894;Autonómico;Murcia, Región de;Magnoliopsida;Fabaceae;Astragalus hispanicus;;;Astragalus hispanicus;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2895;Autonómico;Murcia, Región de;Magnoliopsida;Fabaceae;Astragalus longidentatus;;;Astragalus longidentatus;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2896;Autonómico;Murcia, Región de;Magnoliopsida;Fabaceae;Astragalus nitidiflorus;;;Astragalus nitidiflorus;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2897;Autonómico;Murcia, Región de;Magnoliopsida;Apiaceae;Athamanta hispanica;;;Athamanta hispanica;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2898;Autonómico;Murcia, Región de;Liliopsida;Orchidaceae;Barlia robertiana;;;Barlia robertiana;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2899;Autonómico;Murcia, Región de;Magnoliopsida;Berberidaceae;Berberis hispanica;;;Berberis vulgaris australis;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2900;Autonómico;Murcia, Región de;Liliopsida;Araceae;Biarum dispar;;;Biarum dispar;Vigente;En peligro de extinción;BORM;131;10 de junio de 2003;11615-11624;
2901;Autonómico;Murcia, Región de;Magnoliopsida;Brassicaceae;Brassica repanda confusa;;;Brassica repanda confusa;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2902;Autonómico;Murcia, Región de;Magnoliopsida;Apiaceae;Bupleurum spinosum;;;Bupleurum fruticescens spinosum;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2903;Autonómico;Murcia, Región de;Magnoliopsida;Apiaceae;Bupleurum tenuissimum;;;Bupleurum tenuissimum;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2904;Autonómico;Murcia, Región de;Magnoliopsida;Buxaceae;Buxus balearica;;;Buxus balearica;Vigente;Extinta;BORM;131;10 de junio de 2003;11615-11624;
2905;Autonómico;Murcia, Región de;Magnoliopsida;Buxaceae;Buxus sempervirens;;;Buxus sempervirens;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2906;Autonómico;Murcia, Región de;Magnoliopsida;Campanulaceae;Campanula fastigiata;;;Campanula fastigiata;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2907;Autonómico;Murcia, Región de;Magnoliopsida;Campanulaceae;Campanula velutina;;;Campanula mollis;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2908;Autonómico;Murcia, Región de;Magnoliopsida;Apocynaceae;Caralluma europaea;;;Caralluma europaea;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2909;Autonómico;Murcia, Región de;Magnoliopsida;Apocynaceae;Caralluma munbyana hispanica;;;Caralluma munbyana;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2910;Autonómico;Murcia, Región de;Magnoliopsida;Apiaceae;Carum foetidum;;;Carum foetidum;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2911;Autonómico;Murcia, Región de;Magnoliopsida;Cannabaceae;Celtis australis;;;Celtis australis;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2912;Autonómico;Murcia, Región de;Magnoliopsida;Asteraceae;Centaurea alpina;;;Rhaponticoides alpina;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2913;Autonómico;Murcia, Región de;Magnoliopsida;Asteraceae;Centaurea granatensis;;;Centaurea granatensis;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2914;Autonómico;Murcia, Región de;Magnoliopsida;Asteraceae;Centaurea mariana;;;Centaurea mariana;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2915;Autonómico;Murcia, Región de;Magnoliopsida;Asteraceae;Centaurea maroccana;;;Centaurea maroccana;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2916;Autonómico;Murcia, Región de;Magnoliopsida;Asteraceae;Centaurea saxicola;;;Centaurea saxicola;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2917;Autonómico;Murcia, Región de;Magnoliopsida;Caprifoliaceae;Centranthus lecoqii;;;Centranthus lecoqii lecoqii;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2918;Autonómico;Murcia, Región de;Liliopsida;Orchidaceae;Cephalanthera rubra;;;Cephalanthera rubra;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2919;Autonómico;Murcia, Región de;Magnoliopsida;Plantaginaceae;Chaenorhinum grandiflorum carthaginense;;;Chaenorhinum grandiflorum carthaginense;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2920;Autonómico;Murcia, Región de;Magnoliopsida;Plantaginaceae;Chaenorhinum rupestre;;;Chaenorhinum exile;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2921;Autonómico;Murcia, Región de;Liliopsida;Arecaceae;Chamaerops humilis;;;Chamaerops humilis;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2922;Autonómico;Murcia, Región de;Polypodiopsida;Pteridaceae;Cheilanthes maderensis;;;Cheilanthes maderensis;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2923;Autonómico;Murcia, Región de;Magnoliopsida;Asteraceae;Cheirolophus mansanetianus;;;Cheirolophus intybaceus;Vigente;Vulnerable;BORM;131;10 de junio de 2003;11615-11624;
2924;Autonómico;Murcia, Región de;Magnoliopsida;Papaveraceae;Chelidonium majus;;;Chelidonium majus;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2925;Autonómico;Murcia, Región de;Magnoliopsida;Asteraceae;Cirsium acaulon gregarium;Cirsium acaule gregarium;;Cirsium acaulon gregarium;Vigente;De interés especial;BORM;131;10 de junio de 2003;11615-11624;
2926;Autonómico;Murcia, Región de;Magnoliopsida;Cistaceae;Cistus heterophyllus carthaginensis;;;Cistus heterophyllus carthaginensis;Vigente;En peligro de extinción;BORM;131;10 de junio de 2003;11615-11624;
